"common","catch_count","year","month","MODE_FX","AREA_X","clust","mean_brevis_count"
"COMMON SNOOK",3,"2016","8","7","5","2",94
"CREVALLE JACK",3,"2016","8","5","5","1",94
"CREVALLE JACK",12,"2016","8","7","5","2",94
"GAG",6,"2016","8","5","5","2",94
"GAG",2,"2016","8","7","5","2",94
"GRAY SNAPPER",2,"2016","8","5","5","2",94
"GRAY SNAPPER",23,"2016","8","7","5","2",94
"HARDHEAD CATFISH",7,"2016","8","5","5","1",94
"HARDHEAD CATFISH",14,"2016","8","7","5","2",94
"HERRING FAMILY",84,"2016","8","7","5","4",94
"LADYFISH",4,"2016","8","5","5","1",94
"LADYFISH",2,"2016","8","7","5","2",94
"LEFTEYE FLOUNDER FAMILY",4,"2016","8","5","5","1",94
"LIZARDFISH FAMILY",2,"2016","8","5","5","2",94
"PIGFISH",5,"2016","8","7","5","2",94
"PINFISH",45,"2016","8","7","5","4",94
"PUFFER GENUS",3,"2016","8","5","5","1",94
"RED GROUPER",2,"2016","8","7","5","2",94
"REQUIEM SHARK FAMILY",1,"2016","8","5","5","1",94
"SCALED SARDINE",50,"2016","8","7","5","4",94
"SCRAWLED COWFISH",1,"2016","8","5","5","2",94
"SEA BASS FAMILY",1,"2016","8","7","5","2",94
"SPANISH MACKEREL",4,"2016","8","7","5","2",94
"SPOTTED SEATROUT",51,"2016","8","5","5","1",94
"SPOTTED SEATROUT",44,"2016","8","7","5","4",94
"TRIPLETAIL",1,"2016","8","5","5","1",94
"WHITE GRUNT",3,"2016","8","7","5","2",94
"BLUE RUNNER",1,"2016","9","3","5","2",506919
"BLUEFISH",2,"2016","9","7","5","2",506919
"COMMON SNOOK",5,"2016","9","7","5","2",506919
"CREVALLE JACK",9,"2016","9","3","5","2",506919
"CREVALLE JACK",7,"2016","9","7","5","2",506919
"GAG",3,"2016","9","7","5","2",506919
"GRAY SNAPPER",13,"2016","9","7","5","2",506919
"HARDHEAD CATFISH",3,"2016","9","3","5","2",506919
"HARDHEAD CATFISH",12,"2016","9","7","5","2",506919
"LADYFISH",5,"2016","9","7","5","2",506919
"LEFTEYE FLOUNDER FAMILY",2,"2016","9","7","5","2",506919
"PIGFISH",1,"2016","9","3","5","2",506919
"PINFISH",1,"2016","9","3","5","2",506919
"PINFISH",31,"2016","9","7","5","4",506919
"PUFFER FAMILY",1,"2016","9","3","5","2",506919
"REQUIEM SHARK GENUS",1,"2016","9","3","5","2",506919
"SPOTTED SEATROUT",49,"2016","9","7","5","4",506919
"WHITE GRUNT",2,"2016","9","7","5","2",506919
"BLUEFISH",1,"2016","10","7","5","2",493929
"COMMON SNOOK",8,"2016","10","5","5","2",493929
"COMMON SNOOK",22,"2016","10","7","5","2",493929
"CREVALLE JACK",14,"2016","10","5","5","2",493929
"CREVALLE JACK",21,"2016","10","7","5","2",493929
"GAG",30,"2016","10","5","5","2",493929
"GAG",25,"2016","10","7","5","2",493929
"GRAY SNAPPER",1,"2016","10","5","5","2",493929
"GRAY SNAPPER",69,"2016","10","7","5","4",493929
"GULF FLOUNDER",1,"2016","10","7","5","2",493929
"HARDHEAD CATFISH",2,"2016","10","7","5","2",493929
"INSHORE LIZARDFISH",2,"2016","10","7","5","2",493929
"KINGFISH GENUS",1,"2016","10","3","5","2",493929
"LADYFISH",13,"2016","10","7","5","2",493929
"LEFTEYE FLOUNDER FAMILY",1,"2016","10","5","5","2",493929
"LIZARDFISH FAMILY",1,"2016","10","7","5","2",493929
"NEEDLEFISH FAMILY",1,"2016","10","7","5","2",493929
"PINFISH",1,"2016","10","3","5","2",493929
"PINFISH",3,"2016","10","5","5","2",493929
"PINFISH",47,"2016","10","7","5","4",493929
"PUFFER FAMILY",1,"2016","10","7","5","2",493929
"RED DRUM",2,"2016","10","5","5","2",493929
"RED DRUM",1,"2016","10","7","5","2",493929
"RED GROUPER",1,"2016","10","5","5","2",493929
"SCALED SARDINE",162,"2016","10","7","5","5",493929
"SEA BASS FAMILY",1,"2016","10","7","5","2",493929
"SHEEPSHEAD",1,"2016","10","7","5","2",493929
"SOUTHERN PUFFER",1,"2016","10","3","5","2",493929
"SPANISH MACKEREL",3,"2016","10","5","5","1",493929
"SPOTTED SEATROUT",9,"2016","10","5","5","1",493929
"SPOTTED SEATROUT",21,"2016","10","7","5","4",493929
"WHITE GRUNT",6,"2016","10","7","5","2",493929
"ATLANTIC THREAD HERRING",30,"2016","11","7","5","4",756929
"BLACK DRUM",4,"2016","11","7","5","2",756929
"BLACK SEA BASS",4,"2016","11","5","5","1",756929
"BLUEFISH",16,"2016","11","5","5","1",756929
"BLUEFISH",43,"2016","11","7","5","2",756929
"COMMON SNOOK",62,"2016","11","7","5","4",756929
"CREVALLE JACK",102,"2016","11","7","5","4",756929
"DOGFISH SHARK",3,"2016","11","7","5","2",756929
"FLORIDA POMPANO",2,"2016","11","7","5","2",756929
"GAFFTOPSAIL CATFISH",2,"2016","11","7","5","2",756929
"GAG",49,"2016","11","7","5","2",756929
"GRAY SNAPPER",106,"2016","11","7","5","4",756929
"GULF FLOUNDER",2,"2016","11","7","5","2",756929
"HARDHEAD CATFISH",4,"2016","11","7","5","2",756929
"HERRING FAMILY",36,"2016","11","7","5","4",756929
"INSHORE LIZARDFISH",4,"2016","11","5","5","1",756929
"INSHORE LIZARDFISH",17,"2016","11","7","5","2",756929
"LADYFISH",32,"2016","11","5","5","1",756929
"LADYFISH",87,"2016","11","7","5","4",756929
"LEFTEYE FLOUNDER FAMILY",1,"2016","11","7","5","2",756929
"LIZARDFISH FAMILY",21,"2016","11","7","5","2",756929
"MOJARRA FAMILY",1,"2016","11","7","5","2",756929
"NEEDLEFISH FAMILY",1,"2016","11","5","5","2",756929
"NEEDLEFISH FAMILY",1,"2016","11","7","5","2",756929
"PINFISH",97,"2016","11","7","5","4",756929
"PUFFER FAMILY",7,"2016","11","7","5","2",756929
"RED DRUM",32,"2016","11","7","5","2",756929
"SCALED SARDINE",150,"2016","11","7","5","5",756929
"SEA CATFISH FAMILY",1,"2016","11","7","5","2",756929
"SEAROBIN FAMILY",1,"2016","11","7","5","2",756929
"SHEEPSHEAD",4,"2016","11","7","5","2",756929
"SOUTHERN PUFFER",1,"2016","11","7","5","2",756929
"SPANISH MACKEREL",3,"2016","11","7","5","2",756929
"SPOTTED SEATROUT",45,"2016","11","5","5","4",756929
"SPOTTED SEATROUT",142,"2016","11","7","5","4",756929
"WHITE GRUNT",11,"2016","11","7","5","2",756929
"BLACK DRUM",1,"2016","12","5","5","1",779738
"BLUE RUNNER",2,"2016","12","5","5","1",779738
"BLUEFISH",4,"2016","12","5","5","1",779738
"BLUEFISH",27,"2016","12","7","5","1",779738
"COMMON SNOOK",13,"2016","12","7","5","2",779738
"CREVALLE JACK",18,"2016","12","7","5","2",779738
"FLORIDA POMPANO",1,"2016","12","5","5","1",779738
"FLORIDA POMPANO",2,"2016","12","7","5","1",779738
"GAG",3,"2016","12","3","5","2",779738
"GAG",3,"2016","12","5","5","1",779738
"GAG",26,"2016","12","7","5","2",779738
"GRAY SNAPPER",1,"2016","12","5","5","1",779738
"GRAY SNAPPER",48,"2016","12","7","5","2",779738
"GREAT BARRACUDA",1,"2016","12","7","5","2",779738
"GULF TOADFISH",1,"2016","12","3","5","2",779738
"GULF TOADFISH",2,"2016","12","5","5","2",779738
"HERRING FAMILY",48,"2016","12","7","5","4",779738
"INSHORE LIZARDFISH",8,"2016","12","3","5","2",779738
"INSHORE LIZARDFISH",1,"2016","12","5","5","1",779738
"INSHORE LIZARDFISH",8,"2016","12","7","5","2",779738
"KINGFISH GENUS",1,"2016","12","7","5","2",779738
"LADYFISH",45,"2016","12","5","5","1",779738
"LADYFISH",128,"2016","12","7","5","4",779738
"LEFTEYE FLOUNDER FAMILY",2,"2016","12","3","5","2",779738
"LEFTEYE FLOUNDER FAMILY",1,"2016","12","7","5","2",779738
"LITTLE TUNNY",1,"2016","12","7","5","2",779738
"LIZARDFISH FAMILY",4,"2016","12","7","5","2",779738
"PINFISH",2,"2016","12","3","5","2",779738
"PINFISH",26,"2016","12","7","5","2",779738
"PUFFER FAMILY",5,"2016","12","5","5","1",779738
"PUFFER GENUS",2,"2016","12","5","5","2",779738
"PUFFER GENUS",3,"2016","12","7","5","2",779738
"RED DRUM",9,"2016","12","7","5","2",779738
"SAND PERCH",33,"2016","12","7","5","2",779738
"SCALED SARDINE",92,"2016","12","7","5","4",779738
"SCRAWLED COWFISH",2,"2016","12","3","5","2",779738
"SEAROBIN FAMILY",6,"2016","12","7","5","2",779738
"SHEEPSHEAD",10,"2016","12","5","5","1",779738
"SHEEPSHEAD",8,"2016","12","7","5","2",779738
"SPANISH MACKEREL",1,"2016","12","7","5","2",779738
"SPOTTED SEATROUT",15,"2016","12","5","5","1",779738
"SPOTTED SEATROUT",75,"2016","12","7","5","4",779738
"STRIPED MULLET",7,"2016","12","7","5","2",779738
"WHITE GRUNT",15,"2016","12","5","5","1",779738
"WHITE GRUNT",1,"2016","12","7","5","2",779738
"BLUEFISH",1,"2017","1","7","5","1",358864
"COMMON SNOOK",3,"2017","1","7","5","2",358864
"CREVALLE JACK",3,"2017","1","7","5","2",358864
"FLORIDA POMPANO",1,"2017","1","7","5","2",358864
"GAG",1,"2017","1","7","5","2",358864
"GRAY SNAPPER",17,"2017","1","7","5","2",358864
"HARDHEAD CATFISH",2,"2017","1","7","5","2",358864
"LADYFISH",12,"2017","1","7","5","2",358864
"LEFTEYE FLOUNDER FAMILY",1,"2017","1","7","5","2",358864
"LIZARDFISH GENUS",4,"2017","1","7","5","1",358864
"PINFISH",1,"2017","1","3","5","2",358864
"PINFISH",5,"2017","1","7","5","2",358864
"PUFFER GENUS",2,"2017","1","7","5","2",358864
"RED DRUM",1,"2017","1","7","5","2",358864
"SAND PERCH",16,"2017","1","7","5","2",358864
"SHEEPSHEAD",5,"2017","1","7","5","2",358864
"SPOTTAIL PINFISH",3,"2017","1","7","5","2",358864
"SPOTTED SEATROUT",21,"2017","1","7","5","4",358864
"WHITE GRUNT",5,"2017","1","7","5","2",358864
"FLORIDA POMPANO",4,"2017","2","5","5","1",135137
"GAFFTOPSAIL CATFISH",1,"2017","2","7","5","2",135137
"GAG",3,"2017","2","7","5","2",135137
"GRAY SNAPPER",8,"2017","2","7","5","2",135137
"HARDHEAD CATFISH",1,"2017","2","7","5","2",135137
"LADYFISH",10,"2017","2","5","5","1",135137
"LADYFISH",14,"2017","2","7","5","2",135137
"LIZARDFISH GENUS",1,"2017","2","7","5","1",135137
"PINFISH",7,"2017","2","7","5","2",135137
"SHEEPSHEAD",6,"2017","2","7","5","2",135137
"SPOTTED SEATROUT",16,"2017","2","5","5","1",135137
"SPOTTED SEATROUT",14,"2017","2","7","5","4",135137
"TOADFISH GENUS",1,"2017","2","7","5","2",135137
"BLACK DRUM",2,"2017","3","5","5","1",8333
"BLUEFISH",1,"2017","3","5","5","1",8333
"COMMON SNOOK",1,"2017","3","5","5","1",8333
"COMMON SNOOK",9,"2017","3","7","5","2",8333
"CREVALLE JACK",4,"2017","3","5","5","1",8333
"CREVALLE JACK",3,"2017","3","7","5","2",8333
"GAG",5,"2017","3","5","5","1",8333
"GAG",3,"2017","3","7","5","2",8333
"GRAY SNAPPER",13,"2017","3","5","5","1",8333
"GRAY SNAPPER",27,"2017","3","7","5","2",8333
"GULF FLOUNDER",1,"2017","3","5","5","1",8333
"GULF FLOUNDER",1,"2017","3","7","5","2",8333
"HARDHEAD CATFISH",5,"2017","3","7","5","2",8333
"INSHORE LIZARDFISH",1,"2017","3","5","5","1",8333
"INSHORE LIZARDFISH",2,"2017","3","7","5","2",8333
"LADYFISH",59,"2017","3","5","5","1",8333
"LADYFISH",100,"2017","3","7","5","4",8333
"PINFISH",11,"2017","3","5","5","1",8333
"PINFISH",9,"2017","3","7","5","2",8333
"PUFFER FAMILY",3,"2017","3","5","5","1",8333
"RED DRUM",4,"2017","3","7","5","2",8333
"RED GROUPER",2,"2017","3","5","5","1",8333
"SCALED SARDINE",290,"2017","3","7","5","5",8333
"SHEEPSHEAD",176,"2017","3","5","5","1",8333
"SHEEPSHEAD",40,"2017","3","7","5","2",8333
"SPANISH MACKEREL",6,"2017","3","5","5","1",8333
"SPANISH MACKEREL",1,"2017","3","7","5","2",8333
"SPOTTAIL PINFISH",7,"2017","3","5","5","1",8333
"SPOTTED SEATROUT",53,"2017","3","7","5","4",8333
"WHITE GRUNT",2,"2017","3","5","5","1",8333
"BLUE RUNNER",1,"2017","4","7","5","2",13612
"COMMON SNOOK",5,"2017","4","5","5","1",13612
"COMMON SNOOK",2,"2017","4","7","5","2",13612
"CREVALLE JACK",4,"2017","4","5","5","1",13612
"CREVALLE JACK",8,"2017","4","7","5","2",13612
"GAFFTOPSAIL CATFISH",2,"2017","4","7","5","2",13612
"HARDHEAD CATFISH",1,"2017","4","5","5","1",13612
"HARDHEAD CATFISH",8,"2017","4","7","5","2",13612
"INSHORE LIZARDFISH",2,"2017","4","5","5","1",13612
"LADYFISH",6,"2017","4","5","5","1",13612
"LADYFISH",1,"2017","4","7","5","2",13612
"MULLET GENUS",6,"2017","4","7","5","2",13612
"PINFISH",2,"2017","4","5","5","1",13612
"RED DRUM",5,"2017","4","5","5","1",13612
"SHEEPSHEAD",2,"2017","4","5","5","1",13612
"SPOTTED SEATROUT",14,"2017","4","5","5","1",13612
"SPOTTED SEATROUT",5,"2017","4","7","5","4",13612
"ATLANTIC TARPON",2,"2017","5","7","5","2",1030
"BLUEFISH",1,"2017","5","5","5","1",1030
"BLUEFISH",4,"2017","5","7","5","1",1030
"COMMON SNOOK",1,"2017","5","5","5","1",1030
"COMMON SNOOK",5,"2017","5","7","5","2",1030
"CREVALLE JACK",8,"2017","5","5","5","1",1030
"FLORIDA POMPANO",2,"2017","5","7","5","2",1030
"GAFFTOPSAIL CATFISH",1,"2017","5","5","5","1",1030
"GAFFTOPSAIL CATFISH",12,"2017","5","7","5","2",1030
"GAG",2,"2017","5","7","5","2",1030
"GRAY SNAPPER",2,"2017","5","5","5","1",1030
"GRAY SNAPPER",4,"2017","5","7","5","2",1030
"GREAT BARRACUDA",1,"2017","5","7","5","2",1030
"HARDHEAD CATFISH",8,"2017","5","5","5","1",1030
"HARDHEAD CATFISH",6,"2017","5","7","5","2",1030
"INSHORE LIZARDFISH",1,"2017","5","7","5","2",1030
"LADYFISH",1,"2017","5","5","5","1",1030
"LADYFISH",10,"2017","5","7","5","1",1030
"LIZARDFISH GENUS",2,"2017","5","5","5","1",1030
"MULLET GENUS",6,"2017","5","7","5","2",1030
"PINFISH",39,"2017","5","7","5","4",1030
"PORGY FAMILY",2,"2017","5","7","5","2",1030
"RED DRUM",1,"2017","5","7","5","2",1030
"SHEEPSHEAD",1,"2017","5","7","5","2",1030
"SPANISH MACKEREL",1,"2017","5","5","5","1",1030
"SPOTTED SEATROUT",24,"2017","5","5","5","1",1030
"SPOTTED SEATROUT",23,"2017","5","7","5","4",1030
"WHITE GRUNT",1,"2017","5","7","5","2",1030
"BLUEFISH",1,"2017","6","7","5","1",676
"COMMON SNOOK",1,"2017","6","3","5","2",676
"COMMON SNOOK",12,"2017","6","5","5","1",676
"COMMON SNOOK",25,"2017","6","7","5","2",676
"CREVALLE JACK",10,"2017","6","7","5","2",676
"GRAY SNAPPER",5,"2017","6","7","5","2",676
"GREAT BARRACUDA",1,"2017","6","5","5","1",676
"GULF TOADFISH",1,"2017","6","3","5","2",676
"HARDHEAD CATFISH",1,"2017","6","5","5","1",676
"HARDHEAD CATFISH",29,"2017","6","7","5","2",676
"INSHORE LIZARDFISH",1,"2017","6","7","5","2",676
"LADYFISH",18,"2017","6","5","5","1",676
"LADYFISH",16,"2017","6","7","5","4",676
"LEFTEYE FLOUNDER FAMILY",1,"2017","6","3","5","2",676
"SCALED SARDINE",60,"2017","6","7","5","4",676
"SPOTTED SEATROUT",14,"2017","6","5","5","1",676
"SPOTTED SEATROUT",37,"2017","6","7","5","4",676
"BLUEFISH",3,"2017","7","7","5","2",7
"COMMON SNOOK",4,"2017","7","7","5","2",7
"CREVALLE JACK",2,"2017","7","3","5","2",7
"CREVALLE JACK",8,"2017","7","7","5","2",7
"GAFFTOPSAIL CATFISH",6,"2017","7","7","5","2",7
"GAG",10,"2017","7","7","5","2",7
"GRAY SNAPPER",9,"2017","7","3","5","2",7
"GRAY SNAPPER",45,"2017","7","7","5","4",7
"HARDHEAD CATFISH",18,"2017","7","7","5","2",7
"INSHORE LIZARDFISH",2,"2017","7","3","5","2",7
"INSHORE LIZARDFISH",7,"2017","7","7","5","2",7
"LADYFISH",48,"2017","7","7","5","4",7
"LANE SNAPPER",1,"2017","7","3","5","2",7
"LANE SNAPPER",1,"2017","7","7","5","2",7
"MOJARRA FAMILY",55,"2017","7","3","5","2",7
"MOTTLED MOJARRA",1,"2017","7","3","5","2",7
"PINFISH",5,"2017","7","3","5","2",7
"PINFISH",67,"2017","7","7","5","4",7
"PUFFER FAMILY",1,"2017","7","7","5","2",7
"RED DRUM",1,"2017","7","7","5","2",7
"SAND PERCH",1,"2017","7","3","5","2",7
"SAND PERCH",7,"2017","7","7","5","2",7
"SCALED SARDINE",149,"2017","7","3","5","5",7
"SCALED SARDINE",26,"2017","7","7","5","4",7
"SHEEPSHEAD",1,"2017","7","7","5","2",7
"SOUTHERN PUFFER",1,"2017","7","3","5","2",7
"SPANISH MACKEREL",1,"2017","7","7","5","2",7
"SPOTTAIL PINFISH",2,"2017","7","7","5","2",7
"SPOTTED SEATROUT",127,"2017","7","7","5","4",7
"WHITE GRUNT",15,"2017","7","7","5","2",7
"BLACK SEA BASS",2,"2017","8","7","5","2",0
"BLUE RUNNER",5,"2017","8","7","5","2",0
"COMMON SNOOK",1,"2017","8","7","5","2",0
"CREVALLE JACK",3,"2017","8","7","5","2",0
"GRAY SNAPPER",6,"2017","8","7","5","2",0
"GREAT BARRACUDA",1,"2017","8","7","5","2",0
"HARDHEAD CATFISH",3,"2017","8","7","5","2",0
"LADYFISH",1,"2017","8","7","5","2",0
"LANE SNAPPER",5,"2017","8","7","5","2",0
"PINFISH",17,"2017","8","7","5","4",0
"RED DRUM",1,"2017","8","7","5","2",0
"RED GROUPER",1,"2017","8","7","5","2",0
"REQUIEM SHARK FAMILY",1,"2017","8","7","5","2",0
"SEATROUT GENUS",1,"2017","8","7","5","2",0
"SPANISH MACKEREL",3,"2017","8","7","5","2",0
"SPOTTED SEATROUT",3,"2017","8","7","5","4",0
"WHITE GRUNT",5,"2017","8","7","5","2",0
"COMMON SNOOK",4,"2017","9","3","5","2",8
"COMMON SNOOK",19,"2017","9","7","5","2",8
"CREVALLE JACK",1,"2017","9","7","5","2",8
"GAFFTOPSAIL CATFISH",1,"2017","9","7","5","2",8
"GAG",8,"2017","9","7","5","2",8
"GRAY SNAPPER",29,"2017","9","7","5","4",8
"HARDHEAD CATFISH",3,"2017","9","7","5","2",8
"LADYFISH",4,"2017","9","7","5","2",8
"LEFTEYE FLOUNDER FAMILY",1,"2017","9","7","5","2",8
"LIZARDFISH GENUS",2,"2017","9","7","5","2",8
"NEEDLEFISH GENUS",4,"2017","9","7","5","2",8
"PINFISH",18,"2017","9","7","5","4",8
"RED DRUM",14,"2017","9","7","5","2",8
"SAND PERCH",1,"2017","9","7","5","2",8
"SCALED SARDINE",550,"2017","9","7","5","5",8
"SOUTHERN PUFFER",1,"2017","9","7","5","2",8
"SPANISH MACKEREL",1,"2017","9","7","5","2",8
"SPOTTED SEATROUT",56,"2017","9","7","5","4",8
"BLACK DRUM",5,"2017","10","7","5","2",633
"COMMON SNOOK",6,"2017","10","7","5","2",633
"CREVALLE JACK",4,"2017","10","5","5","2",633
"CREVALLE JACK",3,"2017","10","7","5","2",633
"GAG",3,"2017","10","5","5","2",633
"GRAY SNAPPER",35,"2017","10","7","5","4",633
"GREAT BARRACUDA",1,"2017","10","7","5","2",633
"HARDHEAD CATFISH",12,"2017","10","7","5","2",633
"INSHORE LIZARDFISH",1,"2017","10","5","5","2",633
"LADYFISH",7,"2017","10","5","5","2",633
"LADYFISH",1,"2017","10","7","5","2",633
"PINFISH",3,"2017","10","7","5","2",633
"SHEEPSHEAD",14,"2017","10","7","5","2",633
"SPOTTED SEATROUT",16,"2017","10","5","5","4",633
"TOADFISH FAMILY",2,"2017","10","7","5","3",633
"BLUEFISH",5,"2017","11","5","5","1",372
"COMMON SNOOK",2,"2017","11","3","5","2",372
"COMMON SNOOK",46,"2017","11","5","5","1",372
"COMMON SNOOK",6,"2017","11","7","5","2",372
"FLORIDA POMPANO",1,"2017","11","7","5","2",372
"GAFFTOPSAIL CATFISH",8,"2017","11","7","5","2",372
"GAG",60,"2017","11","7","5","4",372
"GRAY SNAPPER",1,"2017","11","3","5","2",372
"HARDHEAD CATFISH",5,"2017","11","3","5","2",372
"HARDHEAD CATFISH",7,"2017","11","5","5","1",372
"HARDHEAD CATFISH",8,"2017","11","7","5","2",372
"INSHORE LIZARDFISH",2,"2017","11","3","5","2",372
"INSHORE LIZARDFISH",4,"2017","11","5","5","1",372
"INSHORE LIZARDFISH",3,"2017","11","7","5","2",372
"LADYFISH",5,"2017","11","5","5","1",372
"LADYFISH",12,"2017","11","7","5","2",372
"PINFISH",11,"2017","11","3","5","2",372
"PINFISH",2,"2017","11","5","5","2",372
"PINFISH",14,"2017","11","7","5","2",372
"PUFFER FAMILY",1,"2017","11","5","5","1",372
"PUFFER FAMILY",1,"2017","11","7","5","2",372
"RED DRUM",2,"2017","11","7","5","2",372
"SCALED SARDINE",3,"2017","11","3","5","4",372
"SCALED SARDINE",300,"2017","11","7","5","5",372
"SPOTTED SEATROUT",35,"2017","11","5","5","1",372
"SPOTTED SEATROUT",1,"2017","11","7","5","4",372
"TRIPLETAIL",1,"2017","11","5","5","1",372
"WHITE GRUNT",1,"2017","11","5","5","1",372
"BLACK DRUM",9,"2017","12","7","5","1",4057
"BLUE RUNNER",1,"2017","12","7","5","2",4057
"BLUEFISH",43,"2017","12","7","5","1",4057
"BOXFISH GENUS",1,"2017","12","7","5","2",4057
"COMMON SNOOK",1,"2017","12","3","5","2",4057
"COMMON SNOOK",64,"2017","12","7","5","4",4057
"CREVALLE JACK",33,"2017","12","7","5","2",4057
"FLORIDA POMPANO",7,"2017","12","7","5","1",4057
"GAFFTOPSAIL CATFISH",31,"2017","12","7","5","2",4057
"GAG",57,"2017","12","7","5","2",4057
"GRAY SNAPPER",2,"2017","12","3","5","2",4057
"GRAY SNAPPER",50,"2017","12","7","5","4",4057
"HARDHEAD CATFISH",1,"2017","12","7","5","2",4057
"INSHORE LIZARDFISH",1,"2017","12","3","5","2",4057
"INSHORE LIZARDFISH",7,"2017","12","7","5","2",4057
"LADYFISH",107,"2017","12","7","5","4",4057
"LEFTEYE FLOUNDER FAMILY",2,"2017","12","7","5","2",4057
"MULLET GENUS",14,"2017","12","7","5","2",4057
"PIGFISH",3,"2017","12","7","5","2",4057
"PINFISH",10,"2017","12","7","5","2",4057
"PUFFER FAMILY",3,"2017","12","7","5","2",4057
"RED DRUM",2,"2017","12","7","5","2",4057
"REQUIEM SHARK FAMILY",8,"2017","12","7","5","1",4057
"SAND PERCH",1,"2017","12","7","5","2",4057
"SCALED SARDINE",324,"2017","12","7","5","5",4057
"SEA BASS FAMILY",1,"2017","12","7","5","1",4057
"SHEEPSHEAD",12,"2017","12","7","5","2",4057
"SOUTHERN PUFFER",5,"2017","12","7","5","2",4057
"SPANISH MACKEREL",1,"2017","12","3","5","2",4057
"SPOTTAIL PINFISH",12,"2017","12","7","5","2",4057
"SPOTTED SEATROUT",1,"2017","12","3","5","2",4057
"SPOTTED SEATROUT",192,"2017","12","7","5","4",4057
"WHITE GRUNT",5,"2017","12","7","5","2",4057
"BLACK DRUM",1,"2018","1","5","5","1",105
"BLACK DRUM",1,"2018","1","7","5","1",105
"BLUEFISH",1,"2018","1","5","5","1",105
"BLUEFISH",2,"2018","1","7","5","1",105
"BONNETHEAD",1,"2018","1","3","5","2",105
"COMMON SNOOK",1,"2018","1","7","5","1",105
"CREVALLE JACK",1,"2018","1","5","5","1",105
"CREVALLE JACK",1,"2018","1","7","5","1",105
"FLORIDA POMPANO",8,"2018","1","5","5","1",105
"FLORIDA POMPANO",1,"2018","1","7","5","1",105
"GAG",2,"2018","1","5","5","1",105
"GAG",1,"2018","1","7","5","1",105
"GRAY SNAPPER",5,"2018","1","5","5","1",105
"GRAY SNAPPER",1,"2018","1","7","5","1",105
"HARDHEAD CATFISH",2,"2018","1","7","5","1",105
"INSHORE LIZARDFISH",1,"2018","1","7","5","2",105
"KINGFISH GENUS",6,"2018","1","3","5","2",105
"LADYFISH",15,"2018","1","5","5","1",105
"LADYFISH",10,"2018","1","7","5","1",105
"LANE SNAPPER",2,"2018","1","7","5","2",105
"PERMIT",1,"2018","1","5","5","1",105
"PINFISH",1,"2018","1","5","5","1",105
"RED DRUM",3,"2018","1","7","5","1",105
"SHEEPSHEAD",2,"2018","1","3","5","2",105
"SHEEPSHEAD",14,"2018","1","5","5","1",105
"SHEEPSHEAD",22,"2018","1","7","5","1",105
"SPOTTED SEATROUT",3,"2018","1","5","5","1",105
"SPOTTED SEATROUT",2,"2018","1","7","5","1",105
"ATLANTIC SPADEFISH",1,"2018","2","5","5","1",10
"BLACK DRUM",1,"2018","2","5","5","1",10
"BLUEFISH",2,"2018","2","5","5","1",10
"BLUEFISH",1,"2018","2","7","5","1",10
"BONNETHEAD",5,"2018","2","7","5","1",10
"BOXFISH GENUS",1,"2018","2","7","5","1",10
"COMMON SNOOK",4,"2018","2","7","5","1",10
"CREVALLE JACK",3,"2018","2","5","5","1",10
"CREVALLE JACK",13,"2018","2","7","5","2",10
"FLORIDA POMPANO",1,"2018","2","5","5","1",10
"FLORIDA POMPANO",8,"2018","2","7","5","1",10
"GAFFTOPSAIL CATFISH",1,"2018","2","7","5","1",10
"GAG",7,"2018","2","5","5","1",10
"GAG",21,"2018","2","7","5","2",10
"GRAY SNAPPER",1,"2018","2","5","5","1",10
"GRAY SNAPPER",32,"2018","2","7","5","2",10
"GRAY TRIGGERFISH",1,"2018","2","5","5","1",10
"HARDHEAD CATFISH",2,"2018","2","5","5","1",10
"HARDHEAD CATFISH",6,"2018","2","7","5","2",10
"LADYFISH",9,"2018","2","5","5","1",10
"LADYFISH",67,"2018","2","7","5","1",10
"LEFTEYE FLOUNDER FAMILY",9,"2018","2","7","5","1",10
"PERMIT",1,"2018","2","5","5","1",10
"PINFISH",1,"2018","2","5","5","1",10
"PINFISH",6,"2018","2","7","5","2",10
"PUFFER FAMILY",5,"2018","2","7","5","1",10
"RED DRUM",1,"2018","2","7","5","1",10
"RED GROUPER",2,"2018","2","7","5","2",10
"SAND PERCH",1,"2018","2","7","5","2",10
"SHEEPSHEAD",16,"2018","2","5","5","1",10
"SHEEPSHEAD",48,"2018","2","7","5","2",10
"SPANISH MACKEREL",22,"2018","2","7","5","1",10
"SPOTTAIL PINFISH",8,"2018","2","7","5","1",10
"SPOTTED SEATROUT",48,"2018","2","5","5","1",10
"SPOTTED SEATROUT",113,"2018","2","7","5","4",10
"WHITE GRUNT",1,"2018","2","5","5","1",10
"WHITE GRUNT",5,"2018","2","7","5","2",10
"BLACK DRUM",5,"2018","3","5","5","1",4284
"BLUEFISH",2,"2018","3","5","5","1",4284
"BONNETHEAD",1,"2018","3","3","5","2",4284
"COBIA",1,"2018","3","5","5","1",4284
"COMMON SNOOK",24,"2018","3","5","5","1",4284
"COMMON SNOOK",14,"2018","3","7","5","1",4284
